timestamp_unix_seconds,time_ms,frame_index,eye_position_x,eye_position_y,eye_position_z,eye_orientation_x,eye_orientation_y,eye_orientation_z,eye_orientation_w,gaze_dir_x,gaze_dir_y,gaze_dir_z,plane_center_x,plane_center_y,plane_center_z,plane_normal_x,plane_normal_y,plane_normal_z,plane_width,plane_height,hit,in_out,reason,t,hit_x,hit_y,hit_z,plane_u,plane_v
1780011698.062315,1898.7,32,0.2277865707874298,1.1567816734313965,-0.36225974559783936,0.27615344524383545,-0.6758714318275452,0.025206878781318665,-0.6828628778457642,-0.9369769413681552,-0.34307664925877485,0.06612582005350352,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,False,False,behind_ray,-9.644345489948618,nan,nan,nan,nan,nan
1780011698.124007,1960.4,33,0.2225891798734665,1.1580086946487427,-0.3457159101963043,0.2681533992290497,-0.6548562049865723,0.01842980831861496,-0.7063409686088562,-0.9349874548313523,-0.3546776735070414,0.0014856727844745339,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,False,False,behind_ray,-440.39582379178387,nan,nan,nan,nan,nan
1780011698.191990,2028.4,34,0.21510259807109833,1.1604228019714355,-0.32451131939888,0.2589249610900879,-0.6203415393829346,-5.815178155899048e-05,-0.7403609752655029,-0.9185230935045867,-0.3834679684250121,-0.09626860282957428,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,7.01670805170973,-6.229905787803864,-1.5302599796491192,-1.0,-6.229905787803864,-1.5302599796491192
1780011698.258085,2094.5,35,0.202700674533844,1.1620186567306519,-0.2873585820198059,0.23477667570114136,-0.5499652624130249,-0.028175927698612213,-0.8010146021842957,-0.8678301776046609,-0.40711059157858415,-0.2848363548832874,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,2.5019327967183163,-1.9685521087971383,0.14345531576879655,-1.0,-1.9685521087971383,0.14345531576879655
1780011698.268868,2105.2,36,0.20051100850105286,1.161644697189331,-0.28075888752937317,0.22890816628932953,-0.5359236001968384,-0.03219692036509514,-0.8120039701461792,-0.855603783708571,-0.406258800488486,-0.3207739894836133,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,2.2422052162909836,-1.7179282584086075,0.2507290955699297,-1.0,-1.7179282584086075,0.2507290955699297
1780011698.321908,2158.3,37,0.19412709772586823,1.1588886976242065,-0.26133209466934204,0.20832382142543793,-0.49223798513412476,-0.04057080298662186,-0.8441901803016663,-0.8141811366803867,-0.39167079053926807,-0.4286059594921404,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.723419586153009,-1.2090486199054304,0.4838755858847993,-1.0,-1.2090486199054304,0.4838755858847993
1780011698.373758,2210.1,38,0.18846359848976135,1.1517338752746582,-0.23942060768604279,0.1732877939939499,-0.44111090898513794,-0.04201909154653549,-0.8795607089996338,-0.7614047509380231,-0.3419043818918687,-0.5507850750448366,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.3809005123314975,-0.8629606121721909,0.6795979391517928,-1.0,-0.8629606121721909,0.6795979391517928
1780011698.436211,2272.6,39,0.1866067349910736,1.1434955596923828,-0.22140654921531677,0.13684074580669403,-0.4060297906398773,-0.03426968306303024,-0.9029064178466797,-0.7238348360279568,-0.27493780213114655,-0.6328288355564049,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.2303381373260545,-0.7039548688992728,0.8052290963378286,-1.0,-0.7039548688992728,0.8052290963378286
1780011698.495508,2331.9,40,0.18770435452461243,1.135609745979309,-0.20386603474617004,0.10090722888708115,-0.38035640120506287,-0.02764623984694481,-0.9189028143882751,-0.6934417535405011,-0.2064787305678416,-0.690293465324544,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.1533268171378743,-0.61206061595676,0.8974722888468316,-1.0,-0.61206061595676,0.8974722888468316
1780011698.528492,2364.9,41,0.18809504806995392,1.1326353549957275,-0.19745202362537384,0.08806049078702927,-0.37271666526794434,-0.025012027472257614,-0.9234187006950378,-0.6839418930444907,-0.1812781958693023,-0.7066552926576645,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.1356993780607207,-0.5886573344903462,0.9267578206909914,-1.0,-0.5886573344903462,0.9267578206909914
1780011698.594028,2430.4,42,0.18818575143814087,1.1251739263534546,-0.18481843173503876,0.05807631462812424,-0.3572523891925812,-0.02163824439048767,-0.9319493770599365,-0.6633689554694557,-0.12370900160415074,-0.7379957397176948,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.1045884473219212,-0.5445639330854299,0.9885263923517806,-1.0,-0.5445639330854299,0.9885263923517806
1780011698.655691,2492.1,43,0.18591846525669098,1.116736888885498,-0.1698119044303894,0.023863062262535095,-0.33461347222328186,-0.02314593270421028,-0.9417688846588135,-0.6291524550352195,-0.060436861617609805,-0.7749287541967778,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.0713089313999062,-0.48809817903471764,1.0519903392487724,-1.0,-0.48809817903471764,1.0519903392487724
1780011698.713279,2549.6,44,0.1820354163646698,1.1116118431091309,-0.15845416486263275,0.002714032307267189,-0.31261464953422546,-0.025671742856502533,-0.949529230594635,-0.5935340980229014,-0.02120483004464581,-0.8045294461155034,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.0460099865835732,-0.4388071775451585,1.0894313791186239,-1.0,-0.4388071775451585,1.0894313791186239
1780011698.761459,2597.8,45,0.17581120133399963,1.1069530248641968,-0.14795063436031342,-0.014497388154268265,-0.28725725412368774,-0.02928605116903782,-0.9572958946228027,-0.550829518812682,0.010931318963647664,-0.8345461925323872,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.0209732825623312,-0.3865710206204137,1.118113609469248,-1.0,-0.3865710206204137,1.118113609469248
1780011698.822908,2659.3,46,0.16754479706287384,1.1028680801391602,-0.13833878934383392,-0.02894825115799904,-0.25958681106567383,-0.03269250690937042,-0.9647320508956909,-0.50275619305222,0.03888152248893899,-0.8635533785218961,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9978088582445607,-0.33410978590194373,1.1416644077006586,-1.0,-0.33410978590194373,1.1416644077006586
1780011698.883749,2720.1,47,0.15369832515716553,1.0982433557510376,-0.12718874216079712,-0.04635715112090111,-0.2189219444990158,-0.03635483235120773,-0.9739623069763184,-0.4298140345779741,0.07438249061632418,-0.8998483987703243,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9699536711205258,-0.2632013755808651,1.1703909255914293,-1.0,-0.2632013755808651,1.1703909255914293
1780011698.951122,2787.5,48,0.13904911279678345,1.09470796585083,-0.11904708296060562,-0.05870677903294563,-0.17744937539100647,-0.03998671472072601,-0.9815632104873657,-0.35305052544981125,0.10105758983830179,-0.9301304693513087,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9471283288394888,-0.1953350413683997,1.1904224720309273,-1.0,-0.1953350413683997,1.1904224720309273
1780011699.013276,2849.6,49,0.1203923150897026,1.092013955116272,-0.11208300292491913,-0.0661294013261795,-0.12488547712564468,-0.04745502397418022,-0.9888268709182739,-0.25325656564198845,0.11892816659097726,-0.9600610413669195,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.924854731956292,-0.11383321804328969,1.2020052327508235,-1.0,-0.11383321804328969,1.2020052327508235
1780011699.075177,2911.5,50,0.09160798788070679,1.0879340171813965,-0.10719563812017441,-0.07418699562549591,-0.04556313529610634,-0.06046079099178314,-0.9943665862083435,-0.09958371506490839,0.14202855506078313,-0.9848405826534654,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9065470875238856,0.0013306610238056071,1.2166895901169752,-1.0,0.0013306610238056071,1.2166895901169752
1780011699.132674,2969.0,51,0.05936751142144203,1.0841940641403198,-0.10740014910697937,-0.07736320793628693,0.044300444424152374,-0.07700873911380768,-0.9930368661880493,0.07606865072770644,0.16047205238190942,-0.9841048118878415,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.907017057645228,0.12836307518352885,1.2297449529260502,-1.0,0.12836307518352885,1.2297449529260502
1780011699.200003,3036.4,52,0.02941541001200676,1.081870675086975,-0.11219946295022964,-0.074432872235775,0.1275300830602646,-0.0942908301949501,-0.9845329523086548,0.23707844728109237,0.170613053875662,-0.956391653916954,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.928281351487892,0.24949091146275015,1.2402475913201512,-1.0,0.24949091146275015,1.2402475913201512
1780011699.255474,3091.8,53,0.013647086918354034,1.0812938213348389,-0.11603975296020508,-0.07059957832098007,0.17057064175605774,-0.10229136049747467,-0.9774752855300903,0.31901368759859755,0.1729144745822237,-0.931842718276372,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9486152863595423,0.3162683475323112,1.2453231351563647,-1.0,0.3162683475323112,1.2453231351563647
1780011699.303966,3140.3,54,-0.00407201424241066,1.08357834815979,-0.12097327411174774,-0.056413207203149796,0.2173536866903305,-0.10780077427625656,-0.9684802293777466,0.408842706849622,0.15613193740886006,-0.899149853571044,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9776198287717323,0.39562072282248834,1.2362160260752386,-1.0,0.39562072282248834,1.2362160260752386
1780011699.366696,3203.0,55,-0.019566189497709274,1.0893851518630981,-0.12557831406593323,-0.032037802040576935,0.2537234127521515,-0.10693108290433884,-0.9608140587806702,0.4807104169345957,0.11582659103109187,-0.8691960054329998,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.0060120852700696,0.46403429945370794,1.2059081022360103,-1.0,0.46403429945370794,1.2059081022360103
1780011699.454787,3291.2,56,-0.026703275740146637,1.0994571447372437,-0.12522205710411072,0.0025229030288755894,0.254069447517395,-0.10092715173959732,-0.9619024395942688,0.4892891829886736,0.046431426949665205,-0.8708847329019462,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.00447040790458,0.46477322947978505,1.1460961391049656,-0.9999999999999999,0.46477322947978505,1.1460961391049656
1780011699.643850,3480.2,57,-0.009237777441740036,1.1272075176239014,-0.10869789123535156,0.07303394377231598,0.13803182542324066,-0.060590483248233795,-0.9858713746070862,0.28101348611578064,-0.12727727888576063,-0.9512265318526877,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9370029944693348,0.25407270053501324,1.007948326180035,-1.0,0.25407270053501324,1.007948326180035
1780011699.646957,3483.3,58,-0.00621921569108963,1.1292976140975952,-0.10750611126422882,0.07810049504041672,0.1247464194893837,-0.05596157908439636,-0.9875257015228271,0.2551218280581562,-0.14029046980907744,-0.9566772898574591,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9329100817985854,0.2317865097912495,0.9984192204324468,-1.0,0.2317865097912495,0.9984192204324468
1780011699.656422,3492.8,59,8.06264579296112e-05,1.132699728012085,-0.10559980571269989,0.08558996021747589,0.09803496301174164,-0.045997872948646545,-0.99042809009552,0.20206705413312892,-0.16052258586330456,-0.9661270129034366,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.925758396506707,0.187145898479049,0.9840945963201619,-1.0,0.187145898479049,0.9840945963201619
1780011699.742583,3578.9,60,0.021503493189811707,1.1363836526870728,-0.10162840783596039,0.08946453034877777,0.009482132270932198,-0.024430980905890465,-0.9956451654434204,0.023253091207033904,-0.17768654197479983,-0.9838123736517829,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9131533778431773,0.0427371319708102,0.9741285866855107,-1.0,0.0427371319708102,0.9741285866855107
1780011699.755576,3591.9,61,0.024787526577711105,1.1361541748046875,-0.10155115276575089,0.08822672069072723,-0.004675449803471565,-0.022735336795449257,-0.9958299994468689,-0.0053001774155842256,-0.17593020914743732,-0.9843883733713551,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9126975404608058,0.019950067686501472,0.9755831056230663,-1.0,0.019950067686501472,0.9755831056230663
1780011699.842525,3678.9,62,0.04015583172440529,1.1283601522445679,-0.10104292631149292,0.06023891270160675,-0.07249219715595245,-0.021803436800837517,-0.9953093528747559,-0.14167750109905258,-0.12307387152804987,-0.9822323084838052,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9152183917429436,-0.08951002297762875,1.0157206814790884,-1.0,-0.08951002297762875,1.0157206814790884
1780011699.850999,3687.4,63,0.04161417484283447,1.1262236833572388,-0.10099783539772034,0.052360083907842636,-0.08032866567373276,-0.02300361357629299,-0.9951264262199402,-0.1574654068952091,-0.10790550084620767,-0.9816114549649751,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9158431883156426,-0.1025994454574938,1.0273991654254517,-1.0,-0.1025994454574938,1.0273991654254517
1780011699.935097,3771.5,64,0.04308104142546654,1.1077334880828857,-0.10047141462564468,-0.007229487411677837,-0.1023426279425621,-0.03806442767381668,-0.993994414806366,-0.20400635817816798,0.006580912597563307,-0.9789474436415186,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9188732155306125,-0.14437493690239656,1.1137805124025346,-1.0,-0.14437493690239656,1.1137805124025346
1780011699.947917,3784.3,65,0.04308104142546654,1.1077334880828857,-0.10047141462564468,-0.007229487411677837,-0.1023426279425621,-0.03806442767381668,-0.993994414806366,-0.20400635817816798,0.006580912597563307,-0.9789474436415186,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9188732155306125,-0.14437493690239656,1.1137805124025346,-1.0,-0.14437493690239656,1.1137805124025346
1780011700.025148,3861.5,66,0.0366305410861969,1.0846363306045532,-0.10006768256425858,-0.08097533881664276,-0.0894738957285881,-0.05346742272377014,-0.9912511110305786,-0.18604126124498918,0.15096589472597363,-0.9708748362914552,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9269292845958396,-0.13581655210492863,1.2245710394012708,-1.0,-0.13581655210492863,1.2245710394012708
1780011700.086872,3923.2,67,0.025978732854127884,1.0625507831573486,-0.09961125999689102,-0.1504911333322525,-0.055059514939785004,-0.06262741982936859,-0.985088050365448,-0.1273267097010133,0.28959762375952874,-0.9486417265277489,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9491346572944275,-0.09487146012237044,1.3374179245376294,-1.0,-0.09487146012237044,1.3374179245376294
1780011700.147044,3983.4,68,0.015875114127993584,1.0432919263839722,-0.09744995832443237,-0.20620837807655334,-0.019623462110757828,-0.06601183861494064,-0.9760817289352417,-0.06553258876584878,0.3999616668219217,-0.9141860559441258,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,0.9872717219947736,-0.048823357629641295,1.4381627699191508,-1.0,-0.048823357629641295,1.4381627699191508
1780011700.198802,4035.2,69,0.012455632910132408,1.0323325395584106,-0.09494398534297943,-0.23619863390922546,-0.00833525788038969,-0.06663624197244644,-0.9693813920021057,-0.04763886913024177,0.4568222865321658,-0.8882814512729147,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.0188842887128486,-0.03608286237871846,1.4977815900399136,-1.0,-0.03608286237871846,1.4977815900399136
1780011700.258572,4094.9,70,0.010171638801693916,1.017987608909607,-0.09135764837265015,-0.27749451994895935,-0.0010666338494047523,-0.062462616711854935,-0.9586940407752991,-0.036711211784401385,0.5319313354334093,-0.8459913364292514,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.0740563319035097,-0.02925827066719313,1.58931182786975,-0.9999999999999999,-0.02925827066719313,1.58931182786975
1780011700.315412,4151.8,71,0.009043771773576736,1.003801941871643,-0.08683939278125763,-0.3209674656391144,-3.4540455089882016e-05,-0.054803211241960526,-0.9455032348632812,-0.03524541629713547,0.6069478445382758,-0.7939597437152482,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.1501346440383824,-0.03149320255331377,1.7018736849995362,-1.0,-0.03149320255331377,1.7018736849995362
1780011700.362754,4199.1,72,0.008528057485818863,0.9982025027275085,-0.08424407243728638,-0.34247949719429016,-0.0011868877336382866,-0.04730149731040001,-0.9383330941200256,-0.03462697665994347,0.6426073825103747,-0.765412780420184,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.1964210044415466,-0.032900384710444694,1.7670314727721244,-0.9999999999999999,-0.032900384710444694,1.7670314727721244
1780011700.410310,4246.7,73,0.008424436673521996,0.9944820404052734,-0.08032562583684921,-0.35965684056282043,-0.004820925649255514,-0.03338975831866264,-0.9324746131896973,-0.033008489399334075,0.6704197642486441,-0.7412474481118748,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.2407116901458073,-0.03252958199828575,1.8262796792133624,-1.0,-0.03252958199828575,1.8262796792133624
1780011700.456666,4293.0,74,0.00680810771882534,0.9937070608139038,-0.07175719738006592,-0.3678084909915924,0.0002635860873851925,-0.03432852402329445,-0.9292677044868469,-0.024762759435592255,0.683603153633463,-0.7294337078086801,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.272552656510081,-0.02470380758345766,1.8636280699688363,-1.0,-0.02470380758345766,1.8636280699688363
1780011700.502830,4339.2,75,0.004798628389835358,0.9943987131118774,-0.06600932776927948,-0.3697332739830017,0.0034603362437337637,-0.033904191106557846,-0.9285126328468323,-0.018645085725467157,0.6868387595199527,-0.7265706291885068,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.2854781554738557,-0.01916922201719008,1.8773149348075373,-1.0,-0.01916922201719008,1.8773149348075373
1780011700.550809,4387.2,76,0.0006025936454534531,0.9954357147216797,-0.05184672772884369,-0.37271997332572937,0.006943949963897467,-0.03733902797102928,-0.9271663427352905,-0.014957609229541655,0.691665371027495,-0.7220632136091231,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.3131167111144695,-0.01903849299217772,1.9036730719170731,-1.0,-0.01903849299217772,1.9036730719170731
1780011700.611795,4448.2,77,-0.0019772276282310486,0.9967597126960754,-0.0374041311442852,-0.36854875087738037,0.013520123437047005,-0.044932685792446136,-0.9284234642982483,-0.008014970359071685,0.6855535721793157,-0.7279780628029412,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.3222869177532937,-0.012575318080211957,1.903258232607823,-1.0,-0.012575318080211957,1.903258232607823
1780011700.661502,4497.9,78,-0.0055427029728889465,0.9996311664581299,-0.021278180181980133,-0.36252012848854065,0.026878701522946358,-0.06556189805269241,-0.9292783737182617,0.002420576746884562,0.6772886909568405,-0.7357133748343725,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.3303031496992352,-0.0023226021024196856,1.9006304452936869,-0.9999999999999999,-0.0023226021024196856,1.9006304452936869
1780011700.720529,4556.9,79,-0.009210407733917236,1.0004676580429077,-0.0029871538281440735,-0.3783879280090332,0.03552398085594177,-0.09069564938545227,-0.9205080270767212,-0.0032360582945105553,0.7030619166566041,-0.7111212760660849,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.4020292736666804,-0.013747456194112906,1.9861810463956706,-1.0,-0.013747456194112906,1.9861810463956706
1780011700.766827,4603.2,80,-0.011960441246628761,0.9992658495903015,0.012429490685462952,-0.40738973021507263,0.0385417677462101,-0.10490287095308304,-0.9063904285430908,-0.015604924553356589,0.7465945276852495,-0.6650963069812696,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.5222299087491022,-0.03571472412552139,2.135754369341198,-1.0,-0.03571472412552139,2.135754369341198
1780011700.814827,4651.2,81,-0.01478610374033451,0.9957106113433838,0.029731683433055878,-0.4358871281147003,0.043158624321222305,-0.111812062561512,-0.8919853568077087,-0.020481154426592763,0.7872611259656065,-0.616279516012596,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.6708841632373992,-0.049007740316547914,2.311132759051759,-1.0,-0.049007740316547914,2.311132759051759
1780011700.863925,4700.3,82,-0.016537614166736603,0.9861631989479065,0.05387738347053528,-0.4731397330760956,0.05257674679160118,-0.10860909521579742,-0.8726847171783447,-0.011008709034208003,0.8372241934065897,-0.5467489902140519,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,1.927534211005937,-0.037757277449182655,2.5999414740209597,-1.0,-0.037757277449182655,2.5999414740209597
1780011700.911530,4747.9,83,-0.016128912568092346,0.9716677069664001,0.07821875810623169,-0.5095321536064148,0.06423783302307129,-0.09253063052892685,-0.8530466556549072,0.015301073913116279,0.8811973079441219,-0.4725009858287471,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,2.281939700538573,0.018787215455122783,2.982506827971806,-1.0,0.018787215455122783,2.982506827971806
1780011700.975218,4811.6,84,-0.01506807655096054,0.9610750675201416,0.09351959824562073,-0.5328139066696167,0.07068583369255066,-0.08027803152799606,-0.8394452333450317,0.03312726884325971,0.9058852200284829,-0.4222257123777914,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,2.589893429482052,0.0707280193628833,3.3072212467368125,-1.0,0.0707280193628833,3.3072212467368125
1780011701.034696,4871.1,85,-0.013139981776475906,0.9464117288589478,0.11019319295883179,-0.5606470108032227,0.08062301576137543,-0.05074624717235565,-0.8225568532943726,0.07573255715680383,0.9305106200466967,-0.3583497813126214,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.0980713561265114,0.22148488427723187,3.8292000273971385,-1.0,0.22148488427723187,3.8292000273971385
1780011701.045654,4882.0,86,-0.011559836566448212,0.9420857429504395,0.11492036283016205,-0.566754162311554,0.08159402757883072,-0.04046321660280228,-0.8188374638557434,0.08775910650446161,0.9347622609008421,-0.34426422239478305,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.238560066086779,0.27265330119435766,3.9693694723888977,-1.0,0.27265330119435766,3.9693694723888977
1780011701.063303,4899.7,87,-0.010479971766471863,0.9400999546051025,0.11691088229417801,-0.5700717568397522,0.08191371709108353,-0.03609082102775574,-0.816704273223877,0.09264984244846589,0.9370726692347205,-0.3366167245809255,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.3180492849387915,0.29693677171935207,4.049353254695052,-1.0,0.29693677171935207,4.049353254695052
1780011701.115041,4951.4,88,-0.006344728171825409,0.9342271089553833,0.12195755541324615,-0.5806697607040405,0.0840112715959549,-0.022934753447771072,-0.8094682693481445,0.10937386560593734,0.943920909602648,-0.31152957152945226,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.6014480099112367,0.38755956245097667,4.333709190357444,-1.0,0.38755956245097667,4.333709190357444
1780011701.177391,5013.8,89,0.004624221473932266,0.9231265187263489,0.12783659994602203,-0.588610053062439,0.10752774775028229,0.000542009249329567,-0.8012340068817139,0.17294779927211532,0.9431119954612045,-0.28395214868726937,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.971924865369357,0.6915598858137555,4.669096504326819,-1.0,0.6915598858137555,4.669096504326819
1780011701.239034,5075.4,90,0.017926931381225586,0.9123767018318176,0.1300862729549408,-0.5904755592346191,0.14008592069149017,0.016495388001203537,-0.7946336269378662,0.2421141770486159,0.9338017870971149,-0.26342920811160225,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,4.289904984553488,1.0565737463331486,4.918297642884686,-1.0,1.0565737463331486,4.918297642884686
1780011701.283873,5120.2,91,0.03335198014974594,0.9029008150100708,0.1339751034975052,-0.5864362120628357,0.16004173457622528,0.016849175095558167,-0.7938483953475952,0.2738596929453308,0.9256897891142746,-0.26095839306191926,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,4.345424916946204,1.2233887136216228,4.925416289989916,-1.0000000000000002,1.2233887136216228,4.925416289989916
1780011701.332795,5169.2,92,0.046083878725767136,0.8956339955329895,0.1416354775428772,-0.5688988566398621,0.15676060318946838,0.02476058527827263,-0.8069493770599365,0.2811682290165506,0.9103820239531389,-0.30356053342732664,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.7608165483613116,1.1035060072846536,4.319413776546618,-1.0,1.1035060072846536,4.319413776546618
1780011701.396731,5233.1,93,0.06820575892925262,0.8763754367828369,0.15783829987049103,-0.5508227944374084,0.10836078971624374,0.0019140271469950676,-0.8275558352470398,0.1814577626463536,0.9112583009208446,-0.369704462210338,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.131794225442039,0.636494132146735,3.730248921492862,-1.0,0.636494132146735,3.730248921492862
1780011701.464168,5300.5,94,0.08683149516582489,0.8565161228179932,0.17043529450893402,-0.5654626488685608,0.031328801065683365,-0.04446980357170105,-0.822978138923645,0.0012738108428877043,0.9335130918613284,-0.35854105027101146,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.2644387403457253,0.09098977262921995,3.903912424510031,-1.0,0.09098977262921995,3.903912424510031
1780011701.518220,5354.6,95,0.10407137870788574,0.8358972072601318,0.18625424802303314,-0.5683377981185913,-0.061626993119716644,-0.08450403809547424,-0.816120982170105,-0.1966438168170241,0.9172492260957699,-0.3463886062420992,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.4246341439820105,-0.5693617505666388,3.9771402254887804,-1.0,-0.5693617505666388,3.9771402254887804
1780011701.563881,5400.2,96,0.10911672562360764,0.8259444236755371,0.19327104091644287,-0.5714206695556641,-0.08680158108472824,-0.09771467745304108,-0.810182511806488,-0.2523226297405632,0.9089465290776982,-0.3318877789229542,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.6,True,False,outside,3.595405184212745,-0.7980853654398062,4.093975486493674,-1.0,-0.7980853654398062,4.093975486493674
